song_id,name_song,track_number,album_id,album_name
2LiRdZZujQ2m1UXsIaKUtV,Pastaillas Pa Olvidar,5,6CH5CWXWN2X09u7iNuMGN0,Ah Y Que?
3qwxRAtztIq77Dwd0jCkmP,Jerarquia de Nivel,6,6CH5CWXWN2X09u7iNuMGN0,Ah Y Que?
15gJuTkHBa9Xri3FJckfnV,La Pluma de Wax,7,6CH5CWXWN2X09u7iNuMGN0,Ah Y Que?
3xd926gxkO9JFc00c0FTud,El Pengüin,8,6CH5CWXWN2X09u7iNuMGN0,Ah Y Que?
1NgFyjghXO9ZI3YaRULpF3,La Roca,9,6CH5CWXWN2X09u7iNuMGN0,Ah Y Que?
0nQfKIMqHlYXgLQ3qloGYG,Yo Ando Agusto,10,6CH5CWXWN2X09u7iNuMGN0,Ah Y Que?
31mO4i9sNzomO0dXfSRvnm,Los Pixeliados,11,6CH5CWXWN2X09u7iNuMGN0,Ah Y Que?
7K0IG2uBsHy5EFgZNIaHWK,18/02,12,6CH5CWXWN2X09u7iNuMGN0,Ah Y Que?
0KVx1aaegvCi9dnQqerJbU,La Melena,1,6ShIhkhCxgHk9l0vnFBVOK,Efectos Secundarios
2zq4jvlUHtOk3v5eBLmCje,Lo Que Me Das,2,6ShIhkhCxgHk9l0vnFBVOK,Efectos Secundarios
0VORVyemoOUuiC0eBzSijP,La Encontré,3,6ShIhkhCxgHk9l0vnFBVOK,Efectos Secundarios
30KZEXfrwus1jmYKWai9cH,El Chuletas,4,6ShIhkhCxgHk9l0vnFBVOK,Efectos Secundarios
2wGKF4I474KeYzRmJ8CNSv,No Está Fácil,5,6ShIhkhCxgHk9l0vnFBVOK,Efectos Secundarios
2BUl8Rk7fPKQfceDUXe3to,Entre Humo y Huesos,6,6ShIhkhCxgHk9l0vnFBVOK,Efectos Secundarios
3SK5PYy8tEkhlxIfYUxgDM,Mil Historias,7,6ShIhkhCxgHk9l0vnFBVOK,Efectos Secundarios
2r4TBeUkATXJIqQPtwj6C0,Con Dinero Baila El Perro,8,6ShIhkhCxgHk9l0vnFBVOK,Efectos Secundarios
5KHVs1c1Kj0GkCFlNvrO0G,Y Qué?,9,6ShIhkhCxgHk9l0vnFBVOK,Efectos Secundarios
3GUkooHTVAUeDh3QFavDcp,Les Cuesta,10,6ShIhkhCxgHk9l0vnFBVOK,Efectos Secundarios
68cUJFq7aAbgeurngTmngL,$AD BOYZ II,1,7Lv6VzSqIz1sAssK2JUskG,$AD BOYZ 4 LIFE II
6YOfGIE6iFxC7G8OlGGvzW,ROCKSTAR,2,7Lv6VzSqIz1sAssK2JUskG,$AD BOYZ 4 LIFE II
431Dwa4XSR1z1aWgmCisnP,SERPIENTE,3,7Lv6VzSqIz1sAssK2JUskG,$AD BOYZ 4 LIFE II
2a8yglXvNw07OWu4lO2ByG,LA CHERRY,4,7Lv6VzSqIz1sAssK2JUskG,$AD BOYZ 4 LIFE II
77ewVGidVJETHhGtlNelrg,MIÉNTELE,5,7Lv6VzSqIz1sAssK2JUskG,$AD BOYZ 4 LIFE II
6RcAHyC5sAUIbPTkhOQwd8,Y LLORO,6,7Lv6VzSqIz1sAssK2JUskG,$AD BOYZ 4 LIFE II
0uQhDYHyoZe5DpncrPolb6,LAS NOCHES,7,7Lv6VzSqIz1sAssK2JUskG,$AD BOYZ 4 LIFE II
2CshODtf7iwe3pKlPmEWF5,TRES BOTELLAS,8,7Lv6VzSqIz1sAssK2JUskG,$AD BOYZ 4 LIFE II
0N9YbdsoDv3SwT8wt4S5rT,MILES DE ROSAS,9,7Lv6VzSqIz1sAssK2JUskG,$AD BOYZ 4 LIFE II
5VcZAOKJCIys1mTgkpd6FV,PARIS,10,7Lv6VzSqIz1sAssK2JUskG,$AD BOYZ 4 LIFE II
45jWNNpTqJ4gSty54msOLx,OTRO AMOR,11,7Lv6VzSqIz1sAssK2JUskG,$AD BOYZ 4 LIFE II
3agTX6v1AbfY3mMA8qX2Bh,EN LA PEDA,12,7Lv6VzSqIz1sAssK2JUskG,$AD BOYZ 4 LIFE II
4ZOkfHC38nxSeSqzGE5HFr,PIÉNSALO,13,7Lv6VzSqIz1sAssK2JUskG,$AD BOYZ 4 LIFE II
0ItgotO5txriRAp6lXMHJ7,A TU NOMBRE,14,7Lv6VzSqIz1sAssK2JUskG,$AD BOYZ 4 LIFE II
0OG0qjJ9gN85kWZtIzW5uS,LOKERON X AMOR,15,7Lv6VzSqIz1sAssK2JUskG,$AD BOYZ 4 LIFE II
4e76Ss3ji7HQZ4qwcPNkNA,MIENTRAS DUERMES,16,7Lv6VzSqIz1sAssK2JUskG,$AD BOYZ 4 LIFE II
5fDDQmf4HaV848CIyrP2vl,ENTRE NOSOTROS,17,7Lv6VzSqIz1sAssK2JUskG,$AD BOYZ 4 LIFE II
0qzjxswNvaSPF7BzvFFeFT,INDICE,1,6J0q4a7WkkI6OvlZC4rLpi,CONTINGENTE
5k0iAYwThkoMh9LzFihATe,CONTINGENTE,2,6J0q4a7WkkI6OvlZC4rLpi,CONTINGENTE
6hxsXcuaPbHmIR8DsZJCyr,TUS BESOX,3,6J0q4a7WkkI6OvlZC4rLpi,CONTINGENTE
1yN7ljnKqrWTW3g9tdN2it,VETE YA,4,6J0q4a7WkkI6OvlZC4rLpi,CONTINGENTE
19EX1bo9j2ULT4SDvCPJnX,LE LLEGO,5,6J0q4a7WkkI6OvlZC4rLpi,CONTINGENTE
7hID0StXCgSbBeJ1WdHhYB,VENENO,6,6J0q4a7WkkI6OvlZC4rLpi,CONTINGENTE
1ULnQ2yn5LeQX4LrROm1RD,COLOGNE,7,6J0q4a7WkkI6OvlZC4rLpi,CONTINGENTE
3LkiQJGtyHVySbEqveKhU7,LA PASE,8,6J0q4a7WkkI6OvlZC4rLpi,CONTINGENTE
2drn04PdLw7Ivym9GQBsZX,TE ALEJASTE,9,6J0q4a7WkkI6OvlZC4rLpi,CONTINGENTE
6lpXYXbKeOOJuh392A1McV,MORENA,10,6J0q4a7WkkI6OvlZC4rLpi,CONTINGENTE
1ZQy8egxYPNOwVVQmnpAjW,BABY NO,11,6J0q4a7WkkI6OvlZC4rLpi,CONTINGENTE
1uR70Wokz35V2Jv75za2lx,LAST SONG,12,6J0q4a7WkkI6OvlZC4rLpi,CONTINGENTE
0xhEydZ27iNhTyneiIaTJn,Que Siga La Mata Dando,1,3ind4Ir3JMazCITxWQajDb,Mi Vida En Un Cigarro 2
66LAQt5CPZ1eokcx1gHQLD,Esta Vida,2,3ind4Ir3JMazCITxWQajDb,Mi Vida En Un Cigarro 2
3X33ooqvNCDP2A9XT6mc28,Nunca Tristes Siempre Locos,3,3ind4Ir3JMazCITxWQajDb,Mi Vida En Un Cigarro 2
18optKwR6sqin1p2pX6RaH,El Hijo Del Señor,4,3ind4Ir3JMazCITxWQajDb,Mi Vida En Un Cigarro 2
3ZGkdrigbWXLgHungXfZkt,Los Botones Azules,5,3ind4Ir3JMazCITxWQajDb,Mi Vida En Un Cigarro 2
2q7DY7bBua9e9Aygmz8XmB,Como Jordan,6,3ind4Ir3JMazCITxWQajDb,Mi Vida En Un Cigarro 2
4XkSLgoFq8SGNR4XSFXfyc,Pa Que Te Duela,7,3ind4Ir3JMazCITxWQajDb,Mi Vida En Un Cigarro 2
0atD69P4fKr8nBUi1FXBzX,Volveremos,8,3ind4Ir3JMazCITxWQajDb,Mi Vida En Un Cigarro 2
24teIhDYO2RocTA2v5dY0r,Extssy Model,9,3ind4Ir3JMazCITxWQajDb,Mi Vida En Un Cigarro 2
7nRgq8G9n4D8fgOdrwNMpg,El Cherokon,10,3ind4Ir3JMazCITxWQajDb,Mi Vida En Un Cigarro 2
1S4v5gRyZYnjGWUQqScH49,Numero 7,11,3ind4Ir3JMazCITxWQajDb,Mi Vida En Un Cigarro 2
01uqLvIL2MOzDD2Jt2QFHD,Una Navaja,12,3ind4Ir3JMazCITxWQajDb,Mi Vida En Un Cigarro 2
7enLVqhSEvg3Z5RVeFa76u,El Nene,13,3ind4Ir3JMazCITxWQajDb,Mi Vida En Un Cigarro 2
0F6T8FMFxQuM61XVq3aKgg,El Pelos,14,3ind4Ir3JMazCITxWQajDb,Mi Vida En Un Cigarro 2
30eRXCVFrkpD9HQ4QBQE2f,Empresa Fly Club,15,3ind4Ir3JMazCITxWQajDb,Mi Vida En Un Cigarro 2
0x7VKOWpEJflK0gvy3hTmk,Nací Para Amarte,16,3ind4Ir3JMazCITxWQajDb,Mi Vida En Un Cigarro 2
6ZIaN5JHxmMf0PK4TKSpFa,El Pana,17,3ind4Ir3JMazCITxWQajDb,Mi Vida En Un Cigarro 2
2PUkku0ojfF4wS1q8GGWSH,La Navego Al Modo,18,3ind4Ir3JMazCITxWQajDb,Mi Vida En Un Cigarro 2
1xCw9NDbA4EBXkrGV3zfH7,Que Hay Que Hacer,19,3ind4Ir3JMazCITxWQajDb,Mi Vida En Un Cigarro 2
1WV6pflyF9Y2uQIZ7Pa7IJ,Mis Manos,20,3ind4Ir3JMazCITxWQajDb,Mi Vida En Un Cigarro 2
2DQWbH7mMQYRuftnYPlfqQ,Yo Voy A Amarte,21,3ind4Ir3JMazCITxWQajDb,Mi Vida En Un Cigarro 2
6KqKgqMSLcRAXxOjoQpTIa,$ad Boyz 4 Life,1,0X24VcVf6nQJ52c5QmncsO,$ad Boyz 4 Life
3tDG0JVZo0Y0KwRVZgYIa7,Me Consume,2,0X24VcVf6nQJ52c5QmncsO,$ad Boyz 4 Life
41dNIMnh6QgS7YAnZ543MK,Enseñame,3,0X24VcVf6nQJ52c5QmncsO,$ad Boyz 4 Life
59Z1qb7vX4nMksBQ9vIkRr,Por Dentro,4,0X24VcVf6nQJ52c5QmncsO,$ad Boyz 4 Life
0WDBMtJby7pn1MTDAzSTQD,Chanel,5,0X24VcVf6nQJ52c5QmncsO,$ad Boyz 4 Life
75dSlWvH4Ju0Kh6H12PGTS,Mi Cuerno,6,0X24VcVf6nQJ52c5QmncsO,$ad Boyz 4 Life
1OGH9iojfuPYkn9cfF2pwc,Fvck,7,0X24VcVf6nQJ52c5QmncsO,$ad Boyz 4 Life
2n0q5RuqvRDR0zBYY7l7cA,Corazón Negro,8,0X24VcVf6nQJ52c5QmncsO,$ad Boyz 4 Life
5jWKGPiw2PaIvOVzsqYQvv,160 Gramos,9,0X24VcVf6nQJ52c5QmncsO,$ad Boyz 4 Life
1bnM75H69llLIWrazZwKty,El Velador,10,0X24VcVf6nQJ52c5QmncsO,$ad Boyz 4 Life
3XdqizlmYJBvlrg3t2ETAd,Henne$$y,11,0X24VcVf6nQJ52c5QmncsO,$ad Boyz 4 Life
54udnumOCHpq4SRpbKleat,1004 KM,12,0X24VcVf6nQJ52c5QmncsO,$ad Boyz 4 Life
4BT1FlFFH1GvTkhos23Cpk,La Bestia,13,0X24VcVf6nQJ52c5QmncsO,$ad Boyz 4 Life
0OgsPlMV3pP86PPXuc9rT2,Te Llevaste,14,0X24VcVf6nQJ52c5QmncsO,$ad Boyz 4 Life
75j9y4cWHtRKDT8PCFkYjO,Tal Vez,15,0X24VcVf6nQJ52c5QmncsO,$ad Boyz 4 Life
2xe37ZP6jVmZI1ibQr4P14,Lamento Boliviano,16,0X24VcVf6nQJ52c5QmncsO,$ad Boyz 4 Life
5UoFolYVqme3NABM96m0cD,Verdes Verdes,1,2JC96lAWIMYId0no3JwmxI,Las 3 Torres
6YPczk6I8RRCjIcJ9I7p8y,Crónicas de un Gallo,2,2JC96lAWIMYId0no3JwmxI,Las 3 Torres
79fkYjEJlscHdgAtYWYfUO,Pienso en Ella,3,2JC96lAWIMYId0no3JwmxI,Las 3 Torres
01nnJYsbiVmikEm1VP0rVi,Las 3 Torres,4,2JC96lAWIMYId0no3JwmxI,Las 3 Torres
0TQUOyxDtGoY7ow4Pkkg9S,Viejo Vaya,5,2JC96lAWIMYId0no3JwmxI,Las 3 Torres
4zqDIYc0L7xmaznKGz6yIt,Ni yo me la Creo,6,2JC96lAWIMYId0no3JwmxI,Las 3 Torres
56g3muqgPWmf5trto7lTUq,En el Cora,7,2JC96lAWIMYId0no3JwmxI,Las 3 Torres
79EhW2G1zqlEURSQLZTy5H,Cada Vez,8,2JC96lAWIMYId0no3JwmxI,Las 3 Torres
4DvlvHBAkCC6CaG0jIu66Q,Los Tigres Mandan,9,2JC96lAWIMYId0no3JwmxI,Las 3 Torres
1OqGxMgzBa8NNG8FvE8xyp,Santal 33,10,2JC96lAWIMYId0no3JwmxI,Las 3 Torres
6PUvfpTNj5PWJZxla1f6LL,Pacas en las Rakas II,11,2JC96lAWIMYId0no3JwmxI,Las 3 Torres
0FnvUgsuMd5aTaTCiAbLJL,Callejón,12,2JC96lAWIMYId0no3JwmxI,Las 3 Torres
6zS8aueH8x5ETScuNAE28J,El Empresario,13,2JC96lAWIMYId0no3JwmxI,Las 3 Torres
3Fv25AArx4OLBuMr1zPekU,El Trono,14,2JC96lAWIMYId0no3JwmxI,Las 3 Torres
5cD983hcs0iGeqVeKDdFN3,El Padrinox,15,2JC96lAWIMYId0no3JwmxI,Las 3 Torres
7lD7yVzc0iBuJPKB9sy40U,Feeling Good (feat. Snow Tha Product & CNG),16,2JC96lAWIMYId0no3JwmxI,Las 3 Torres
6DcoMwBXYYxKC5NaryeNX2,MUSICA <3,1,1wAx2wnAA7F1SRrznW2GcH,MUSICA <3
4wgmFVOhq23V49NoEavJmj,No Cap,2,1wAx2wnAA7F1SRrznW2GcH,MUSICA <3
5SE5LxyoTiK7zY8Et4touM,Hey CJ,3,1wAx2wnAA7F1SRrznW2GcH,MUSICA <3
68x2TVlhCCwwBmszzLeCcQ,Suena,4,1wAx2wnAA7F1SRrznW2GcH,MUSICA <3
3hRLyXivOwGsAQDnbNkFGa,Si Quieren,5,1wAx2wnAA7F1SRrznW2GcH,MUSICA <3
7xQrt5TkFBBmlTEPJvXTH8,Dias Nublados,6,1wAx2wnAA7F1SRrznW2GcH,MUSICA <3
0Zi1t54zaFFaBtOXDhbp6C,Pause,7,1wAx2wnAA7F1SRrznW2GcH,MUSICA <3
6HzREffgQ16b7Rlrr6BY0m,Psicodelica,8,1wAx2wnAA7F1SRrznW2GcH,MUSICA <3
5AZBBx9tnjEI5q7UyNpgra,Se Quedan Viendo,9,1wAx2wnAA7F1SRrznW2GcH,MUSICA <3
5WNuK51Ghu6XZHwWCr0Uxv,Las 4 Iniciales,10,1wAx2wnAA7F1SRrznW2GcH,MUSICA <3
1pfnhw8NpjYYwsisvfSQ6o,El Blanco,11,1wAx2wnAA7F1SRrznW2GcH,MUSICA <3
5c1IaDdDVwlbdK68tqB4lE,La Piel Rayada,12,1wAx2wnAA7F1SRrznW2GcH,MUSICA <3
1s1hRKC0zaL2O7zdLIm6md,Intro,1,0HANqWtJABVpAWVrQzE2XM,Cruisin' with Junior H
4YU704KDCv4tyE6qQxliY3,No Me Pesa,2,0HANqWtJABVpAWVrQzE2XM,Cruisin' with Junior H
2n953vWBOzx3m40zPBxjVQ,Con Un Presidente,3,0HANqWtJABVpAWVrQzE2XM,Cruisin' with Junior H
5JB34I3vX4WmQApQs2BIfL,Libros y Libretas,4,0HANqWtJABVpAWVrQzE2XM,Cruisin' with Junior H
1MY56ZqalQ4ACafBxetOG9,Ojos Colorados,5,0HANqWtJABVpAWVrQzE2XM,Cruisin' with Junior H
0rSlb6Ng6JobokQUPngjRE,Clave Ali,6,0HANqWtJABVpAWVrQzE2XM,Cruisin' with Junior H
3G8WaQkwVSwlcDGRHniG3w,La Vi Llorar,7,0HANqWtJABVpAWVrQzE2XM,Cruisin' with Junior H
3uo7T8AdLjBOP1pz8RFqI2,Clikeando,8,0HANqWtJABVpAWVrQzE2XM,Cruisin' with Junior H
3pQYf90V5idOGrXzosm9rt,Se Amerita,9,0HANqWtJABVpAWVrQzE2XM,Cruisin' with Junior H
3yUnGsC8TJRrSpTyWxUPY4,Tingo y Tango,10,0HANqWtJABVpAWVrQzE2XM,Cruisin' with Junior H
0vZOaZ8s8e9z4Lh8Rxq1xJ,Rambo El Apodo,11,0HANqWtJABVpAWVrQzE2XM,Cruisin' with Junior H
6cGn0H7qULcDnNZKeKktdB,El Chachito Anda Alegre,12,0HANqWtJABVpAWVrQzE2XM,Cruisin' with Junior H
0PbZvPMimDyIzen5Opm4YL,Atrapado en un Sueño,1,5q0D5AMiTxMKNN37ZKRWGo,Atrapado en un Sueño (Deluxe)
3ZkNnnmyUvbVXoGNQSuha3,Dicen,2,5q0D5AMiTxMKNN37ZKRWGo,Atrapado en un Sueño (Deluxe)
4doXUoUCYjnIWWenRza97m,Jueves 10,3,5q0D5AMiTxMKNN37ZKRWGo,Atrapado en un Sueño (Deluxe)
6Wy4RUuzC4RBdxCWuJokD6,Me Siento,4,5q0D5AMiTxMKNN37ZKRWGo,Atrapado en un Sueño (Deluxe)
5xbstMA0nqhY8yRc8xqiuF,Mente Positiva,5,5q0D5AMiTxMKNN37ZKRWGo,Atrapado en un Sueño (Deluxe)
6wF2PVYTRuwz1i3nwNgZmO,Pakas en las Rakas,6,5q0D5AMiTxMKNN37ZKRWGo,Atrapado en un Sueño (Deluxe)
7CKHy96bFUHRBoHNOPMG1t,Si Mañana,7,5q0D5AMiTxMKNN37ZKRWGo,Atrapado en un Sueño (Deluxe)
2LxBK38Ol3qwD4laifP3D1,Tengo Motivos,8,5q0D5AMiTxMKNN37ZKRWGo,Atrapado en un Sueño (Deluxe)
4FJHSPdhQqxovmYP9YpcHN,Atrapado en un Sueño,1,4UmrKzDJX0agxs2VF9lkaF,Atrapado en un Sueño
1bs3RhqxpKFvMj4ef1NV7F,Dicen,2,4UmrKzDJX0agxs2VF9lkaF,Atrapado en un Sueño
7KoyXL9zghiNpXkb5iVDyj,Jueves 10,3,4UmrKzDJX0agxs2VF9lkaF,Atrapado en un Sueño
1aPx4HV7YrPfLjBobCM6Tp,Me Siento,4,4UmrKzDJX0agxs2VF9lkaF,Atrapado en un Sueño
3WQilym5Vi4ypxb70vx0eY,Mente Positiva,5,4UmrKzDJX0agxs2VF9lkaF,Atrapado en un Sueño
4fpWUBMtmwycp0QDkpTeS6,Pakas en las Rakas,6,4UmrKzDJX0agxs2VF9lkaF,Atrapado en un Sueño
1l2kKqdmaXDouETVdMy2j4,Si Mañana,7,4UmrKzDJX0agxs2VF9lkaF,Atrapado en un Sueño
5NCBP3ivrIDcHEtzHSW3k0,El Drip,1,0Pr7tJefVMQCh8hy1n8OLr,Corridos Tumbados
6KCYZaTtjTkDoKgQr61tay,El Nayer,2,0Pr7tJefVMQCh8hy1n8OLr,Corridos Tumbados
7LH2UUuyMHt7035PLZQ8wx,Disfruto Lo Malo,3,0Pr7tJefVMQCh8hy1n8OLr,Corridos Tumbados
45VUFJHeZfopDwIV0LPzwI,El Cazador,4,0Pr7tJefVMQCh8hy1n8OLr,Corridos Tumbados
4grxcNFR2p7rb0Lq1uEFRO,La M4,5,0Pr7tJefVMQCh8hy1n8OLr,Corridos Tumbados
7n6GRe3u1y7UYSXk3LUt9q,El Chamaquito,6,0Pr7tJefVMQCh8hy1n8OLr,Corridos Tumbados
58bqqIYUIbkMOgD1ZBAr1E,Iniciales AL (Porte Fino),7,0Pr7tJefVMQCh8hy1n8OLr,Corridos Tumbados
5yHn0mPrtgdGC0eUROoodQ,Arriba Del 300,8,0Pr7tJefVMQCh8hy1n8OLr,Corridos Tumbados
5TcrOVydCIXJnEVBOcd4c0,El AK,9,0Pr7tJefVMQCh8hy1n8OLr,Corridos Tumbados
66kRtUTpkZG0aY0vBV30u1,Échele Un Ojo,10,0Pr7tJefVMQCh8hy1n8OLr,Corridos Tumbados
3lRxceRF0xldPItTNVLPGD,Un Suspiró Al Viento,11,0Pr7tJefVMQCh8hy1n8OLr,Corridos Tumbados
4g2qAKdnUcSEKKbzR8FaKr,Música Pal Barrio,12,0Pr7tJefVMQCh8hy1n8OLr,Corridos Tumbados
6pXUOqG3wyr3HiY3x9Vuco,Ahora,13,0Pr7tJefVMQCh8hy1n8OLr,Corridos Tumbados
3HdBaJJjn159Aa65869WKZ,Cuando Los Tope,14,0Pr7tJefVMQCh8hy1n8OLr,Corridos Tumbados
0tKl8ZVM6xJkhznvJAS3Nq,Ella,15,0Pr7tJefVMQCh8hy1n8OLr,Corridos Tumbados
7dRyj8N9EC8qQRjYL5Egsz,El Leon,16,0Pr7tJefVMQCh8hy1n8OLr,Corridos Tumbados
2EKXoQgPYkefxdEl2sDla5,Niño de Barrio,17,0Pr7tJefVMQCh8hy1n8OLr,Corridos Tumbados
1CBY5Rv9JtMgvKbJ1CangW,Cholos Malandros,18,0Pr7tJefVMQCh8hy1n8OLr,Corridos Tumbados
37ga8Mh4ylaWJlZCKaSFpc,Tranquilo Me Han De Ver,19,0Pr7tJefVMQCh8hy1n8OLr,Corridos Tumbados
6M5NgWwRMEFLt4bx457TTy,Buenos Ratos,20,0Pr7tJefVMQCh8hy1n8OLr,Corridos Tumbados
3Df7kydQpCLeEOhQDf2sM5,Porte Placoson,21,0Pr7tJefVMQCh8hy1n8OLr,Corridos Tumbados
0HXSfjTdQdqRokehViJerP,A los 19,1,16JVkAnni8riQ9trQ76lVs,Mi Vida en un Cigarro
59Xig7Qz2Q02rB4jS53g82,Allá por Texas,2,16JVkAnni8riQ9trQ76lVs,Mi Vida en un Cigarro
5EZ40nI1iBpqtRF8h1QAzj,El Barbero,3,16JVkAnni8riQ9trQ76lVs,Mi Vida en un Cigarro
39BJdy4FlxI7Z5iw6gM2LI,El Choro,4,16JVkAnni8riQ9trQ76lVs,Mi Vida en un Cigarro
5yjUmP6wpvTwqV3QWBfkhd,El de la Chevy,5,16JVkAnni8riQ9trQ76lVs,Mi Vida en un Cigarro
5wmLeQRJjN8NeCJQwcA3CL,El Guero en Placas,6,16JVkAnni8riQ9trQ76lVs,Mi Vida en un Cigarro
7bB3hZZMKVrq4VEi42oscQ,Mi Vida en un Cigarro,7,16JVkAnni8riQ9trQ76lVs,Mi Vida en un Cigarro
6JE175YPwLsqOsiCwg1OX5,No Eh Cambiado,8,16JVkAnni8riQ9trQ76lVs,Mi Vida en un Cigarro
6cxLkRF7smpPi630pWoIkP,Zumbando,9,16JVkAnni8riQ9trQ76lVs,Mi Vida en un Cigarro
1PTgQ0HyfwbXRKapVPNKxI,Tipo Gatsby,1,5MmiVlJJBI7hSd5QQIlHUT,DISTORSIÓN
1jtWHZ1M34JRJuPxnm8UmA,Vodka Peach,2,5MmiVlJJBI7hSd5QQIlHUT,DISTORSIÓN
1wY43hqNF1GM2Qisazzj2n,Bien Raro,3,5MmiVlJJBI7hSd5QQIlHUT,DISTORSIÓN
1gff7Ybgs4uLceHflZUPoC,Kim Kardashian,4,5MmiVlJJBI7hSd5QQIlHUT,DISTORSIÓN
3YttJxnWwZnQi0USkG5gGE,Cómo Está Carnal,5,5MmiVlJJBI7hSd5QQIlHUT,DISTORSIÓN
4r1MOyt0z3UDkyXlDmRaNX,Distorsión,6,5MmiVlJJBI7hSd5QQIlHUT,DISTORSIÓN
413PuRyGX4dWc7McPEY6am,Ghost Rider,7,5MmiVlJJBI7hSd5QQIlHUT,DISTORSIÓN
1xgWArLVFD1AKsLzftZYc2,Elvira,8,5MmiVlJJBI7hSd5QQIlHUT,DISTORSIÓN
3cF2DwEniY7qbL7nT93fAc,YW&F - Versión Reggaeton,9,5MmiVlJJBI7hSd5QQIlHUT,DISTORSIÓN
0xDEtY4B0kwlQBUZ9cNqe4,Ahuevo Que Sí,10,5MmiVlJJBI7hSd5QQIlHUT,DISTORSIÓN
1zPa7mRtxhJICJfqQP9qlO,Skin de Bandida,11,5MmiVlJJBI7hSd5QQIlHUT,DISTORSIÓN
2tbtiw0dhc5XIQA3srz2Gx,Marca Diablo,12,5MmiVlJJBI7hSd5QQIlHUT,DISTORSIÓN
4r1Fnb5AbDRtUYD45oHOSa,Andrea,13,5MmiVlJJBI7hSd5QQIlHUT,DISTORSIÓN
0273dcl4ADtTecl2vnjEue,YW&F - Versión Guitarras,14,5MmiVlJJBI7hSd5QQIlHUT,DISTORSIÓN
5FXxi6RxsnHETSfIfxRlNo,Solo Una Noche,15,5MmiVlJJBI7hSd5QQIlHUT,DISTORSIÓN
5EnoBLm3M7rN7XWQ1nfhXv,Mexican Flan,16,5MmiVlJJBI7hSd5QQIlHUT,DISTORSIÓN
1N0Wl5Sob61CC3UQ3yBfc4,Se Acabó el Disco,17,5MmiVlJJBI7hSd5QQIlHUT,DISTORSIÓN
5BRXdfXZ5il3XRqtOe9bfj,Paradise,1,27hDq1oNof8J1u08xMCvQk,GXLE 3
2IRbvqzDEbFhIGKkND1Zl6,La Greñita,2,27hDq1oNof8J1u08xMCvQk,GXLE 3
6CXCNtPUF8hVCcSY4Zswhb,La Santa,3,27hDq1oNof8J1u08xMCvQk,GXLE 3
44r5j9jjtgPEFXx0edKZaN,Maldito Amor,4,27hDq1oNof8J1u08xMCvQk,GXLE 3
605iSoIueR1LPo3e87h3U4,Compa Swagy,5,27hDq1oNof8J1u08xMCvQk,GXLE 3
7FI04jmsPiLOz4GfpnCw3M,Bye,6,27hDq1oNof8J1u08xMCvQk,GXLE 3
4FKKRGCzssvTe4BoqxkmEQ,Finta De Fresa,7,27hDq1oNof8J1u08xMCvQk,GXLE 3
7nVonWNQIzDxNzztCXImv1,Porte Placoso,8,27hDq1oNof8J1u08xMCvQk,GXLE 3
4SS0WD95c880oYlAnwWTRD,El M3,9,27hDq1oNof8J1u08xMCvQk,GXLE 3
0KG7QJ9K3yuLfjcwvUs0Ii,Desde Mi Habitación,10,27hDq1oNof8J1u08xMCvQk,GXLE 3
4cIVJ0b0A2DThFbrJsXTdy,TUQLO,1,3iRQdNKyI5Pf78jWYI1tFv,PERO NO TE ENAMORES
5AH31dDNgxCMGDdxubNNn4,NEL,2,3iRQdNKyI5Pf78jWYI1tFv,PERO NO TE ENAMORES
1U40NYEnXxvbwdmDugvgjS,SOFIA,3,3iRQdNKyI5Pf78jWYI1tFv,PERO NO TE ENAMORES
2FzTJdlfLMqDBnvNYddHUa,KYLIE,4,3iRQdNKyI5Pf78jWYI1tFv,PERO NO TE ENAMORES
7flg5peNvW82lmpT6nVtbZ,BELLA,5,3iRQdNKyI5Pf78jWYI1tFv,PERO NO TE ENAMORES
4ZxFCbs4LAHlHvtOZ5UbIi,FVCK,6,3iRQdNKyI5Pf78jWYI1tFv,PERO NO TE ENAMORES
09igpKXUHJFwwJqqTuCvva,VALERIA (feat. Gordo),7,3iRQdNKyI5Pf78jWYI1tFv,PERO NO TE ENAMORES
4vXEhBLt8fuZeMvTDXbIyi,SECRETO VICTORIA,8,3iRQdNKyI5Pf78jWYI1tFv,PERO NO TE ENAMORES
2cabe0AuXzJBlEv6sSMpAz,BRITNEY,9,3iRQdNKyI5Pf78jWYI1tFv,PERO NO TE ENAMORES
1tLuqyBMToIWE3LCWIgSMU,ALE,10,3iRQdNKyI5Pf78jWYI1tFv,PERO NO TE ENAMORES
6hA12wp8wT93WpLwNYUmOq,FRESITA,11,3iRQdNKyI5Pf78jWYI1tFv,PERO NO TE ENAMORES
5kFAyMPL3uhinJXh1uPpxH,FREESTYLE,12,3iRQdNKyI5Pf78jWYI1tFv,PERO NO TE ENAMORES
6OwjpJLqayrcTuzBvxoGMd,JESUS,13,3iRQdNKyI5Pf78jWYI1tFv,PERO NO TE ENAMORES
0EqzIZlzRQTe2nFhLAqkJe,BELINDA,14,3iRQdNKyI5Pf78jWYI1tFv,PERO NO TE ENAMORES
3w1h7uNU1Dfk2tOaHiIGat,PERO NO TE ENAMORES,15,3iRQdNKyI5Pf78jWYI1tFv,PERO NO TE ENAMORES
54FL6e96e4hOh5JT47kC4A,Bienvenida,1,3zu0hJJew2qXZNlselIQk8,Pa las Baby's Y Belikeada
